char_len,token_count_space,avg_token_len,hangul_char_count,english_char_count,digit_char_count,special_char_count,hangul_ratio,english_ratio,digit_ratio,special_ratio,has_hangul,has_english,has_digit,is_kor_eng_mixed,has_question_mark,has_exclamation_mark,has_tilde,has_ellipsis,has_chosung,chosung_count,has_laughter_kk,has_laughter_hh,count_kk,count_hh,has_repeated_char,max_repeated_char_len,repeated_char_count,morph_count,unique_morph_count,pos_type_count,noun_count,noun_ratio,verb_count,verb_ratio,adjective_count,adjective_ratio,adverb_count,adverb_ratio,interjection_count,interjection_ratio,josa_count,josa_ratio,eomi_count,eomi_ratio,is_word_like,is_phrase_like,is_sentence_like,is_question_like,is_exclamation_like,is_command_like,has_abbreviation_pattern,has_initialism_pattern,has_meme_template_pattern,has_quote_like_pattern,syllable_count,avg_syllable_per_token,same_syllable_repeat_count,max_same_syllable_repeat_len,initial_consonant_repeat_score,vowel_repeat_score,final_consonant_ratio,no_final_consonant_ratio,rhythm_score,pronunciation_simplicity_score
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,1.0,0.0,0.15000000000000002,0.35
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.25,0.0,0.6,0.4,0.15833333333333333,0.45
13,3,3.6666666666666665,11,0,0,0,0.8461538461538461,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,0.4,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,1,0,0,0,0,0,0,0,0,11,3.6666666666666665,0,0,0.1,0.1,0.2727272727272727,0.7272727272727273,0.11796227589829593,0.36363636363636365
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.0,0.0,0.6,0.4,0.08333333333333333,0.45
13,4,2.5,10,0,0,0,0.7692307692307693,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,6,6,2,0.3333333333333333,1,0.16666666666666666,0,0.0,1,0.16666666666666666,0,0.0,1,0.16666666666666666,1,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,10,2.5,1,2,0.2222222222222222,0.3333333333333333,0.7,0.30000000000000004,0.48692317181955785,0.15000000000000002
19,5,3.0,15,0,0,0,0.7894736842105263,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,6,0.5454545454545454,0,0.0,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,2,0.18181818181818182,0,1,0,0,0,0,0,0,0,0,15,3.0,0,0,0.07142857142857142,0.07142857142857142,0.6666666666666666,0.33333333333333337,0.07986612972551099,0.16666666666666669
5,1,5.0,4,0,0,1,0.8,0.0,0.0,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,1,2,0.3333333333333333,1.0,0.0,1.0,0.7333333333333333,0.8
9,3,2.3333333333333335,7,0,0,0,0.7777777777777778,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.16666666666666666,0.0,0.2857142857142857,0.7142857142857143,0.09449944320643647,0.5071428571428571
9,3,2.3333333333333335,7,0,0,0,0.7777777777777778,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,0,7,2.3333333333333335,0,0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.06796227589829593,0.5071428571428571
8,2,3.5,7,0,0,0,0.875,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,1,0.16666666666666666,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,7,3.5,0,0,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.7142857142857143,0.15,0.5071428571428571
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.6666666666666666,0.25,0.75,0.26666666666666666,0.675
9,1,9.0,9,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,9,9.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.1,0.38333333333333336
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.3333333333333333,0.0,0.5,0.5,0.23333333333333334,0.55
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.0,0.75,0.2,0.8,0.2666666666666667,0.65
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
11,3,3.0,7,0,2,0,0.6363636363636364,0.0,0.18181818181818182,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,7,7,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,2,0.25,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.0,0.16666666666666666,0.5714285714285714,0.4285714285714286,0.08838435905501552,0.3642857142857143
7,1,7.0,7,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,7,7.0,1,4,0.5,0.5,0.0,1.0,0.6499999999999999,0.65
10,2,4.5,9,0,0,0,0.9,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,9,4.5,2,2,0.375,1.0,0.4444444444444444,0.5555555555555556,0.9791666666666665,0.3277777777777778
12,1,12.0,12,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,12,12.0,2,2,0.18181818181818182,0.6363636363636364,0.16666666666666666,0.8333333333333334,0.8818181818181818,0.4166666666666667
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,1,0,0,0,0,5,5.0,0,0,0.0,0.0,0.2,0.8,0.11666666666666667,0.65
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.05,0.6166666666666667
17,4,3.5,11,0,2,1,0.6470588235294118,0.0,0.11764705882352941,0.058823529411764705,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,9,9,8,1,0.1111111111111111,2,0.2222222222222222,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,0,1,0,0,1,0,0,0,0,0,11,2.75,0,0,0.1,0.1,0.18181818181818182,0.8181818181818181,0.11666666666666667,0.40909090909090906
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.0,0.0,0.4,0.6,0.11666666666666667,0.55
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.3333333333333333,0.0,0.25,0.75,0.23333333333333334,0.675
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,1.0,0.0,0.15000000000000002,0.35
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.0,1.0,0.08333333333333334,0.8
5,2,2.0,3,0,0,1,0.6,0.0,0.0,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,1,0,0,0,0,0,3,1.5,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,3,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,3,3.0,1,2,0.5,0.5,0.6666666666666666,0.33333333333333337,0.7,0.5166666666666666
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.0,0.0,0.2,0.8,0.08333333333333333,0.65
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,1.0,1.0,0.0,0.3666666666666667,0.4
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0.0,2,0.3333333333333333,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,3,0.5,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.25,0.25,0.4,0.6,0.18166666666666667,0.55
10,3,2.6666666666666665,8,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,8,2.6666666666666665,0,0,0.14285714285714285,0.0,0.25,0.75,0.11081941875543877,0.475
12,1,12.0,12,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,10,8,1,0.1,2,0.2,1,0.1,3,0.3,1,0.1,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,12,12.0,1,2,0.09090909090909091,0.18181818181818182,0.4166666666666667,0.5833333333333333,0.4636363636363636,0.29166666666666663
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.25,0.0,0.2,0.8,0.13166666666666665,0.65
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.4,0.2,0.16666666666666666,0.8333333333333334,0.26,0.6166666666666667
5,3,1.0,3,0,0,0,0.6,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,1.0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666667,0.25,0.6833333333333333
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.3333333333333333,0.0,0.25,0.75,0.23333333333333334,0.675
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.0,0.0,0.4,0.6,0.08333333333333333,0.55
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.3333333333333333,0.3333333333333333,0.75,0.25,0.3,0.425
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.3333333333333333,0.25,0.75,0.15000000000000002,0.675
9,2,4.0,8,0,0,0,0.8888888888888888,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,6,2,2,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,8,4.0,1,5,0.5714285714285714,0.7142857142857143,0.875,0.125,0.6642857142857144,0.16249999999999998
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,1,0,0,1,0,0,0,0,0,0,4,4.0,0,0,0.0,1.0,0.5,0.5,0.33333333333333337,0.55
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
15,4,3.0,12,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,8,6,0,0.0,2,0.25,0,0.0,1,0.125,0,0.0,0,0.0,3,0.375,0,1,0,0,0,0,0,0,0,0,12,3.0,1,2,0.2727272727272727,0.2727272727272727,0.5833333333333334,0.41666666666666663,0.49494228012632685,0.20833333333333331
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,1,0,0,0,1,0,0,0,0,5,2.5,0,0,0.25,0.5,0.8,0.19999999999999996,0.2583333333333333,0.35
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,0.85
7,1,7.0,7,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,7,7.0,0,0,0.0,0.0,0.14285714285714285,0.8571428571428572,0.1,0.5785714285714286
10,2,4.5,9,0,0,0,0.9,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,9,4.5,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.06666666666666667,0.38333333333333336
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
11,3,3.0,9,0,0,0,0.8181818181818182,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,0.6666666666666666,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,9,3.0,0,0,0.25,0.125,0.2222222222222222,0.7777777777777778,0.1550510257216822,0.4388888888888889
13,5,1.8,7,0,2,0,0.5384615384615384,0.0,0.15384615384615385,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,8,7,2,0.25,0,0.0,1,0.125,0,0.0,1,0.125,2,0.25,1,0.125,0,1,0,0,0,0,0,0,0,0,7,1.4,0,0,0.3333333333333333,0.16666666666666666,0.5714285714285714,0.4285714285714286,0.20476190476190476,0.3642857142857143
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.0,0.25,0.2,0.8,0.13333333333333333,0.65
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.0,0.25,0.2,0.8,0.10666666666666667,0.65
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.0,0.0,0.6,0.4,0.11666666666666667,0.45
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
9,3,2.3333333333333335,7,0,0,0,0.7777777777777778,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,0,1,0,0,0,0,0,0,0,0,7,2.3333333333333335,0,0,0.16666666666666666,0.16666666666666666,0.5714285714285714,0.4285714285714286,0.13480519590947632,0.3642857142857143
4,1,4.0,2,0,2,0,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666667,0.25,0.6833333333333333
4,1,4.0,2,0,2,0,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.6666666666666666,0.33333333333333337,0.25,0.5166666666666666
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
14,4,2.75,9,0,2,0,0.6428571428571429,0.0,0.14285714285714285,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,7,8,2,0.25,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,2,0.25,0,1,0,0,0,0,0,0,0,0,9,2.25,0,0,0.125,0.0,0.3333333333333333,0.6666666666666667,0.07783852174946561,0.38333333333333336
8,3,2.0,2,2,2,0,0.25,0.25,0.25,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,0.6666666666666666,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
10,3,2.6666666666666665,6,0,2,0,0.6,0.0,0.2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,5,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,0,1,0,0,0,0,0,0,0,0,6,2.0,0,0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.06796227589829593,0.6166666666666667
3,1,3.0,1,0,2,0,0.3333333333333333,0.0,0.6666666666666666,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0.0,0.0,1.0,0.0,0.18333333333333335,0.45
6,2,2.5,4,1,0,0,0.6666666666666666,0.16666666666666666,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,4,2.0,0,0,0.0,0.0,0.25,0.75,0.1,0.675
